pilot_id,relative_path,category,label,selection_score
DVP_302_06ac0fe5f1cd,Data/UIScreenshots/1_fake/ui_0593.png,UIScreenshots,1,06ac0fe5f1cd4fc4a26816fa1e23feb43d20ca430d7e138b4159dc2d37099332
DVP_303_06b1c8694802,Data/UIScreenshots/0_real/42992.jpg,UIScreenshots,0,06b1c8694802915cdc294a1a6f9de5204ded7c60cc322df1efb14d1d0c122586
DVP_304_06b2bbc0fb9e,Data/CommercialPosters/0_real/5c4f1cdc048d064dbc975701_preview.jpg,CommercialPosters,0,06b2bbc0fb9e02c527103745cf8e3f71cdf56492efdfb97d457077846940b3c4
DVP_305_06b9f09225e7,Data/InfographicCharts/0_real/00047765.jpg,InfographicCharts,0,06b9f09225e73e0ecac1a8c667defb4b18ed72ab52619c7776d183c3bc186db6
DVP_306_06c1784af6ad,Data/AcademicPosters/0_real/ICML_2024_33318_Catapults in SGD_ spikes in the training loss and their impa.png,AcademicPosters,0,06c1784af6adbbde371f10883b59d00dbf99225af0f41aae723f10da4507902f
DVP_307_06c7f5d60f28,Data/CommercialPosters/1_fake/commercial_poster_0258.png,CommercialPosters,1,06c7f5d60f288a9748e9fc44724e3636e121415296877a82acac5d4bbbbf2410
DVP_308_06cb90a39306,Data/Tables/0_real/PMC6119906_table_1.jpg,Tables,0,06cb90a393069bc676a0d342ddcc1b25b61182af6750563a1fd8c98b44c50a34
DVP_309_06cc3db4dfe8,Data/InfographicCharts/0_real/00017660.jpeg,InfographicCharts,0,06cc3db4dfe84c5bbfc880efdd6b528175add6fbead38c4fd4f209824bafc76c
DVP_310_06d0c2e0f7a0,Data/CommercialPosters/0_real/5e1c368f9fea0cc37464c063_preview.jpg,CommercialPosters,0,06d0c2e0f7a08065fb4cf903d2334d68f0b04859f751cc832fa1b8b8d30bb028
DVP_311_06e3f5c03243,Data/CommercialPosters/1_fake/commercial_poster_0083.png,CommercialPosters,1,06e3f5c0324327b1e24c6c3cf6e613bc1ee7e4676ee997e1ba9a5ac9a0a94882
DVP_312_06e7b7df153a,Data/CommercialPosters/1_fake/commercial_poster_0988.png,CommercialPosters,1,06e7b7df153abdc96b1f54aa152e3d7536e18af67656b58c8b8ba7536a4c9a99
DVP_313_06eac3a576af,Data/Tables/1_fake/table_0216.png,Tables,1,06eac3a576afbfe102f7603630eef3ed6bcdf55137e77ab47b3b757e828e0985
DVP_314_06ec60ab2600,Data/Receipts/1_fake/receipt_0733.png,Receipts,1,06ec60ab26006b5c7ef9046bf0766311965ea3d6639073c0dbf422bb84ec5b52
DVP_315_06ecad67a691,Data/CommercialPosters/0_real/5b55a9c900f9c6103aed8de4_preview.jpg,CommercialPosters,0,06ecad67a69156e66be3e19d45cead805d9c26a7053f8da52c8d5994a47ec1ab
DVP_316_06ee7f063244,Data/Receipts/1_fake/receipt_0414.png,Receipts,1,06ee7f063244307b9a286b9007c08f2776b536815d858df1c4a90301b7e1578c
DVP_317_06f5a62c28d9,Data/CommercialPosters/0_real/5d2365a58cba87f94353decc_preview.jpg,CommercialPosters,0,06f5a62c28d9b9b2dffc5805e6a9a9757a2363db9b17cead0732fba747d2e18b
DVP_318_06f5afb88d37,Data/Tables/0_real/PMC5037545_table_2.jpg,Tables,0,06f5afb88d371dfda9fb899e4e33b9ca7a6da225071f6b6a08cee32f7784f317
DVP_319_06f82248e7a0,Data/CommercialPosters/0_real/5eb28aa0499b85dcc7dceb20_preview.jpg,CommercialPosters,0,06f82248e7a0a5c5194ba04e2e767440ed5512bd19915aebcc40454755bd0ccd
DVP_320_06f9cddc3e0b,Data/CommercialPosters/1_fake/commercial_poster_0756.png,CommercialPosters,1,06f9cddc3e0b5bdfdca03db58a4d13c1ca8ff1eba5fa01c8fbde7d4e760e70ba
DVP_321_06fb2a9b4a68,Data/InfographicCharts/0_real/00051468.jpg,InfographicCharts,0,06fb2a9b4a688bacfd10fd63b6dcdb8e41b5c3fa573ce088f04dec28f2a5f7ae
DVP_322_06fb8db40b1f,Data/Receipts/1_fake/receipt_0673.png,Receipts,1,06fb8db40b1f5f83c64c3a9860cdd008472668fb861fc803a219b0109195b0f6
DVP_323_06fc157ffaa6,Data/Tables/0_real/PMC4547076_table_0.jpg,Tables,0,06fc157ffaa67c28445e44743a34c2a247a0e081042770e4ac2e6d598dbd8d51
DVP_324_07020cd515bf,Data/UIScreenshots/0_real/54869.jpg,UIScreenshots,0,07020cd515bf4223d809e586dba64cb0c4f4263c3481c6b5c80b22569cfac5e6
DVP_325_070354515253,Data/InfographicCharts/0_real/00046501.jpg,InfographicCharts,0,0703545152535b8d582f884c69899f4967f5ff36c396f371d8034937ecf4d798
DVP_326_0705e9598fb0,Data/InfographicCharts/0_real/00052745.jpg,InfographicCharts,0,0705e9598fb07a189814ada631ce1d651494000532b1cff678567b88b570915d
DVP_327_070847b1402a,Data/Tables/0_real/PMC5041408_table_0.jpg,Tables,0,070847b1402a737ec529d32e926381f4101936cffec0cbe1c7d0e97d2e44a070
DVP_328_07092f372b50,Data/CommercialPosters/1_fake/commercial_poster_1008.png,CommercialPosters,1,07092f372b50c923a6c468ce6c1e9299d092bfe31da8ff75ad98f70b9f05f956
DVP_329_070e9ce8ff27,Data/InfographicCharts/1_fake/infographic_chart_0855.png,InfographicCharts,1,070e9ce8ff27e2cc2a9fcee0b72445abc017b30c7674912ff07ecefbf2e02ab2
DVP_330_070ef28be0bf,Data/InfographicCharts/0_real/00009141.jpeg,InfographicCharts,0,070ef28be0bfd78ad365d9142cb23c2135b53707cf4995efce98ade0f3d7d6da
DVP_331_07132334c0a5,Data/CommercialPosters/0_real/5d5fab71cf657b21ef3a7a46_preview.jpg,CommercialPosters,0,07132334c0a5738f7f40775ef274f67abd0872a230060a97eb662921f309cdfb
DVP_332_07199f0cfd9c,Data/CommercialPosters/0_real/5d1c6eeb8cba87f94345eb31_preview.jpg,CommercialPosters,0,07199f0cfd9c24af2a914724735b29ddd1109250ea447adc06ff93d6347bb1ae
DVP_333_0719acecc8c7,Data/InfographicCharts/1_fake/infographic_chart_0750.png,InfographicCharts,1,0719acecc8c7647e32f4019e714c8066d135c95984711b65b7794ea83889e1ee
DVP_334_0721e3a0054b,Data/UIScreenshots/1_fake/ui_0811.png,UIScreenshots,1,0721e3a0054be554d2f639134b5d54280f4a37e8c7d74aa5b8dde3d21b915c4a
DVP_335_0730d4ca0586,Data/AcademicPosters/1_fake/academic_poster_0575.png,AcademicPosters,1,0730d4ca05862de7678c6799f7386ba74e0b67a5480448dd20b563d45ebc4ba1
DVP_336_0733c3e8a3b3,Data/Tables/0_real/PMC4910646_table_0.jpg,Tables,0,0733c3e8a3b30bd5ccd1f2ca2f9a50e18edfd08ebf473fe873bb6988d42666fa
DVP_337_074f3b847c71,Data/UIScreenshots/1_fake/ui_0853.png,UIScreenshots,1,074f3b847c7118cf987e8703f24816deafcb9e7ef066ae18a88cfa0934037a4c
DVP_338_0754370039b2,Data/Receipts/1_fake/receipt_0578.png,Receipts,1,0754370039b2b055722e8f8036a58512359bee85407e0fa4a20ad21644e47a09
DVP_339_07558c1260cc,Data/AcademicPosters/0_real/NeurIPS_2023_73498_RVD_ A Handheld Device-Based Fundus Video Dataset for Retina.png,AcademicPosters,0,07558c1260cc457c574ba8243186a5bd14d85c7419ef0c37172e383e3d27f0e9
DVP_340_075962414ea9,Data/AcademicPosters/1_fake/academic_poster_0830.png,AcademicPosters,1,075962414ea949a89e3ab3948a26939bd4e0e643dc0a9e53047ca5a0ff328784
DVP_341_075a99b5d711,Data/CommercialPosters/0_real/5928148995a7a863ddcd9377_preview.jpg,CommercialPosters,0,075a99b5d71144ff977aabee1b6a79214e17967e4853e760617e3f4c89f84560
DVP_342_0765cd7af24d,Data/AcademicPosters/0_real/ICML_2022_17197_Unified Fourier-based Kernel and Nonlinearity Design for Equ.png,AcademicPosters,0,0765cd7af24d26a1783eaa3d58146f5965b9d8ffdfe1820d725075da39802e23
DVP_343_076c2901d01e,Data/InfographicCharts/0_real/00020067.jpeg,InfographicCharts,0,076c2901d01ecfd0faad944852aa038fb524bb8c72b94060922998a1f7a21116
DVP_344_07722bc2fb56,Data/CommercialPosters/0_real/5bdc643d9259f9ba54ade183_preview.jpg,CommercialPosters,0,07722bc2fb561d9a1e36cd25db97d5cb7f180d4cf4e4a91ccf8fedfc9251a14d
DVP_345_0785beaf7430,Data/InfographicCharts/0_real/00043646.jpg,InfographicCharts,0,0785beaf74307185d3e8b113ab8053ef87b6fbd57ed7893717fdb29eb48fc4b4
DVP_346_079075ae269e,Data/UIScreenshots/1_fake/ui_0344.png,UIScreenshots,1,079075ae269e81a7455efc9bc00b6be8f719a7934632147b9324e63645c6de76
DVP_347_079571b6428e,Data/Receipts/1_fake/receipt_0128.png,Receipts,1,079571b6428e773079b5ebee043e407ea7e3ba50b6cf40354b13a15ccfefe378
DVP_348_07985044ac49,Data/CommercialPosters/0_real/5b9bb8d618654940f75cf43d_preview.jpg,CommercialPosters,0,07985044ac4959c7458375c4a634e0e74a9f3effabff0b52cdca6d7ef5547273
DVP_349_07a28143d15d,Data/Tables/1_fake/table_0615.png,Tables,1,07a28143d15d944baf806900dbc70c8c1f5ebdf198c5901e018515756e7c5c8e
DVP_350_07abf14003c8,Data/Receipts/1_fake/receipt_0971.png,Receipts,1,07abf14003c836a0759081018010ac8a160752423306266546430b66d7f1ad32
DVP_351_07ae8b9000a5,Data/InfographicCharts/1_fake/infographic_chart_0669.png,InfographicCharts,1,07ae8b9000a5524413ceaf203affebb0bf66a032d9e38c1c039f788226678bc3
DVP_352_07b50bd5e5b7,Data/UIScreenshots/1_fake/ui_0799.png,UIScreenshots,1,07b50bd5e5b730807dd39259532a202b5dfefeae39feab5a2fb8ed528629ae3f
DVP_353_07b87ee8329a,Data/CommercialPosters/1_fake/commercial_poster_0615.png,CommercialPosters,1,07b87ee8329a37598596dee002b02d39b3d8ce78657d646d08196d892b92e556
DVP_354_07b8e61682b3,Data/UIScreenshots/0_real/42048.jpg,UIScreenshots,0,07b8e61682b3950f0bb95224017c1e0c037d4c3dec7d278026b7c8ad768cdc80
DVP_355_07b97707b21b,Data/Tables/1_fake/table_0162.png,Tables,1,07b97707b21b4699d506dc60a4d8854a0dd3e00668c90ca453b4fccfa3936013
DVP_356_07c75f4bb5ae,Data/InfographicCharts/0_real/00026694.jpeg,InfographicCharts,0,07c75f4bb5ae673d21858cfe9c1414655488661e24786e09581234d492d54fd3
DVP_357_07d1223d54bc,Data/CommercialPosters/1_fake/commercial_poster_0484.png,CommercialPosters,1,07d1223d54bc2a5171376850050a49cb353be90a5bb2a619f352bd6dbbe2d1af
DVP_358_07d2155f383a,Data/CommercialPosters/1_fake/commercial_poster_0764.png,CommercialPosters,1,07d2155f383ab3cc4de14f819c722811c04cf98cad59e93112aa0799a563359a
DVP_359_07d9383564a0,Data/AcademicPosters/1_fake/academic_poster_0319.png,AcademicPosters,1,07d9383564a028bd92e3b29ad125f2eeda1290abe39d053466178c10bf4a2b79
DVP_360_07dbdeab758a,Data/AcademicPosters/0_real/ICLR_2024_19464_Coordinate-Aware Modulation for Neural Fields.png,AcademicPosters,0,07dbdeab758a83c723f828edbc74112bf836aecb3e272aed991b1920290dd8cb
DVP_361_07dc7c9c5809,Data/InfographicCharts/0_real/00015607.jpeg,InfographicCharts,0,07dc7c9c5809b01df78fe5f43f897f2d2c54f11bd5ef75ff2f9f8facc00c8f12
DVP_362_07e19bbb40d0,Data/Receipts/1_fake/receipt_0939.png,Receipts,1,07e19bbb40d0a782717c35c5f9c38b061db3b94674e2b87f6d55669c7b609a13
DVP_363_07e20e8a1b1f,Data/UIScreenshots/0_real/45855.jpg,UIScreenshots,0,07e20e8a1b1f3946227059b8eb373984ea30a4df6f0815fc141af8ca632d0672
DVP_364_07e5c488c358,Data/UIScreenshots/1_fake/ui_0278.png,UIScreenshots,1,07e5c488c35875720976a4c4f5b6d5cb4be6c10fa3c1cd35e5834b9f6f890d42
DVP_365_07f60bb21a95,Data/CommercialPosters/0_real/5d0cedba8cba87f9434ed579_preview.jpg,CommercialPosters,0,07f60bb21a958c6b95b624b4f92333184727bceed1e460187864a694d624888c
DVP_366_07facbd3786f,Data/CommercialPosters/1_fake/commercial_poster_0280.png,CommercialPosters,1,07facbd3786f5ca1b1f70d491d7a10cffc481bc660a2f461cefd2164492a827d
DVP_367_080749552209,Data/AcademicPosters/1_fake/academic_poster_0305.png,AcademicPosters,1,080749552209b11fbe66be854e20b2aeb7eee16e66b1a28ea5d182f0641a652f
DVP_368_0809ab371545,Data/UIScreenshots/1_fake/ui_0848.png,UIScreenshots,1,0809ab371545cce34386f50e3ff350d1e83a09a4359fb72007b76ea62c5f5b66
DVP_369_081f22026de9,Data/AcademicPosters/1_fake/academic_poster_0295.png,AcademicPosters,1,081f22026de99068b6fe79663529c5c9bf65e9108c8b10e53dd9f297fc65940b
DVP_370_082134b38ddd,Data/Receipts/0_real/X51006557178.jpg,Receipts,0,082134b38ddd0fe7cb8c89febd6a5e23ba3126328076df2890f30c1227715109
DVP_371_083590cf3c93,Data/CommercialPosters/1_fake/commercial_poster_0933.png,CommercialPosters,1,083590cf3c9385490639d60c7ae118dd88ee22128f13bba468f8b1613ce3ff65
DVP_372_083cb8ec8edb,Data/Tables/1_fake/table_0680.png,Tables,1,083cb8ec8edbcd15078698c4ca88d9c28bf6c91301e95fc735306b974ddb8897
DVP_373_0845fa95df7e,Data/AcademicPosters/0_real/ICML_2023_24289_Learning to Design Analog Circuits to Meet Threshold Specifi.png,AcademicPosters,0,0845fa95df7efdc1dfecdf420f816d42e2a72ebf4a8f8c1854d538c78420d190
DVP_374_085132c893b3,Data/InfographicCharts/0_real/00014304.jpeg,InfographicCharts,0,085132c893b34b06a5d98c4e371e3a1faa7c1971146c280f4bf2cff7573851e6
DVP_375_0859f90154b6,Data/CommercialPosters/1_fake/commercial_poster_0809.png,CommercialPosters,1,0859f90154b68dc6bc81bc82fcc0e857a6073830beebd5895f30cf5634b25e7a
DVP_376_0861c8af17f1,Data/InfographicCharts/0_real/00007078.jpeg,InfographicCharts,0,0861c8af17f16cd8bc5f12eb1a8cf79fdf7b4d359d28f2a3b53ecbdddfaaa131
DVP_377_0864c1d5629d,Data/UIScreenshots/1_fake/ui_0984.png,UIScreenshots,1,0864c1d5629d7cc5ef002d7b8ba4a817f34b24fd378ba3b8748b9f00c364e925
DVP_378_08663f1ea7ab,Data/UIScreenshots/0_real/5484.jpg,UIScreenshots,0,08663f1ea7ab8be1a3ed99b1e1c5b2a91a5f60b93c08551c942a14aff285974b
DVP_379_087250bbd4b2,Data/CommercialPosters/1_fake/commercial_poster_0334.png,CommercialPosters,1,087250bbd4b24b41c3f78cf55d2716e72d76fa2f7e39f910e04c4d293e8646c7
DVP_380_087429440d86,Data/InfographicCharts/0_real/00015467.jpeg,InfographicCharts,0,087429440d868510cb5ae97f3b276f85c824757edf9331b2bde40ee42b9558f8
DVP_381_0875edb01f77,Data/InfographicCharts/0_real/00047207.jpg,InfographicCharts,0,0875edb01f772abed9a61ba951e4797d362495328b0b4dc8d185ec07d4d0044c
DVP_382_0884e94fc99d,Data/CommercialPosters/0_real/5f562d93a637ee11e371a994_preview.jpg,CommercialPosters,0,0884e94fc99d71747de33a67063d1955f8aeba1c167631709690e3834f147a00
DVP_383_088dcdc974ae,Data/Tables/0_real/PMC4531468_table_1.jpg,Tables,0,088dcdc974aefd6c76864cb9f30ce0d11906e0857a5d32d727e97b4248660132
DVP_384_089134d57463,Data/CommercialPosters/1_fake/commercial_poster_0044.png,CommercialPosters,1,089134d5746310c159b17d7e736fbf454e26f821e48a036fe62b781dfeaca588
DVP_385_08a8e5848233,Data/CommercialPosters/0_real/5d68d8d3e79a2a634e979e0e_preview.jpg,CommercialPosters,0,08a8e58482332f018e3ba918c42aa1b2f3054e84edb7ef51370e765672131cad
DVP_386_08ad1f51ffec,Data/Receipts/1_fake/receipt_1081.png,Receipts,1,08ad1f51ffec6d26fc65872a315efcb9ecb23fe00558407630243ffd3d0e3f97
DVP_387_08b4afdf79c5,Data/CommercialPosters/0_real/5df3adee9fea0cc3742099ca_preview.jpg,CommercialPosters,0,08b4afdf79c52b0d2b7fb0db9c8afcaf5c4c07bf537d5e8481f2f90bc8e33bd7
DVP_388_08bc05fd6276,Data/InfographicCharts/0_real/00008000.jpeg,InfographicCharts,0,08bc05fd62764bb69fecde6cc514105f20a1328d87138b4fbf1ea7f05fe8a194
DVP_389_08c3bf96b2a8,Data/Tables/1_fake/table_0784.png,Tables,1,08c3bf96b2a8b3a856083f77871fa6d305dfca1dcb64fb7688f254ba16e8d334
DVP_390_08cbc19b9252,Data/AcademicPosters/0_real/NeurIPS_2022_53028_Recursive Reinforcement Learning.png,AcademicPosters,0,08cbc19b925264fa93eccb6614b80a4e3c9f09fe7db893d68b2579ed73204c26
DVP_391_08cfdc2d7caf,Data/AcademicPosters/0_real/ICLR_2023_11070_Symmetries_ Flat Minima_ and the Conserved Quantities of Gra.png,AcademicPosters,0,08cfdc2d7cafd27580b075c0e8d5a62db066c37df9cd1cd4fc1fb8fe98fb623e
DVP_392_08ddbd7a6855,Data/InfographicCharts/1_fake/infographic_chart_0112.png,InfographicCharts,1,08ddbd7a68557d40d22e1c0909be196ff82d6605602186c01b0a5e5da7433056
DVP_393_08e51fce38ce,Data/Receipts/1_fake/receipt_0032.png,Receipts,1,08e51fce38ce1058c892f0024022df0379404233e6d1cd5b84afd69894e8ba1d
DVP_394_08f67efff123,Data/Receipts/0_real/X51005605335.jpg,Receipts,0,08f67efff12353a34811943db3ac0a343605aef681e1a093f98b0b021505d1b2
DVP_395_08f821ff55d2,Data/CommercialPosters/0_real/5da041f8abc8ea6d1cb5b361_preview.jpg,CommercialPosters,0,08f821ff55d299c8e7d1f49e0a247daada6cb27ee465db78a8c6d9ab41427fd3
DVP_396_0900981544d1,Data/AcademicPosters/0_real/NeurIPS_2023_79866_Simple Data Sharing for Multi-Tasked Goal-Oriented Problems.png,AcademicPosters,0,0900981544d107abf7ab2a3978bc85e2bc0fd512bb88f06d7e28711c58c2e8b0
DVP_397_09011f0dc9e9,Data/InfographicCharts/0_real/00036657.jpg,InfographicCharts,0,09011f0dc9e98a86660416dcd6d77ee5d0358196e2b12ce4315ab69f4e59fa97
DVP_398_09093b1d690f,Data/Receipts/1_fake/receipt_0080.png,Receipts,1,09093b1d690f01844271825dcf788a03af61d6c5d8837843ab5adf8b18f39c10
DVP_399_091793ca9a04,Data/InfographicCharts/1_fake/infographic_chart_0781.png,InfographicCharts,1,091793ca9a04e0fd2a26f29838ca8d32fbb596bff9c9ec2508c8b244007f3c91
DVP_400_091833b1d8e6,Data/Receipts/1_fake/receipt_0904.png,Receipts,1,091833b1d8e647e57256a59ae85c504220978af0c8764d883cff3d291a4a3b58
DVP_401_091c23ff0d49,Data/CommercialPosters/1_fake/commercial_poster_0556.png,CommercialPosters,1,091c23ff0d490a75677eae118c70b8c0ac90a5957aabd3c2ed5ed362ae440848
DVP_402_092037b6ca2d,Data/UIScreenshots/0_real/68319.jpg,UIScreenshots,0,092037b6ca2de32013547f5b6218a4003fc4b5d0524237363d9eb794ef769904
DVP_403_092bacb8b31c,Data/AcademicPosters/1_fake/academic_poster_0294.png,AcademicPosters,1,092bacb8b31cfc0c3282cf2b44e4d1f1d3087f3e110b70978b30352d57138da0
DVP_404_092e70a3e049,Data/CommercialPosters/0_real/5d08e2718cba87f943c92ae6_preview.jpg,CommercialPosters,0,092e70a3e0499d11ba4aeef06d57318eee58fa6cd5ec3de4d3bc13bccd509677
DVP_405_0933b90fd08d,Data/AcademicPosters/1_fake/academic_poster_0225.png,AcademicPosters,1,0933b90fd08db20de6dcedf64640538a20d65ac29b466484d4e637779869062b
DVP_406_0933f7601889,Data/Receipts/0_real/X51005663298.jpg,Receipts,0,0933f7601889fea5c35d891f844580a6374e64a7dc6af552d4c7305eaa383319
DVP_407_0935fff55cb4,Data/UIScreenshots/1_fake/ui_0751.png,UIScreenshots,1,0935fff55cb4dc442d1ac3931880baadd776d932cd8c531d3003b997bb09c3e4
DVP_408_093b8b226594,Data/Receipts/1_fake/receipt_0310.png,Receipts,1,093b8b226594656453ccbdabb4eb5114bc2f7918a3f93060f063ce9caa88c841
DVP_409_093d175c5814,Data/AcademicPosters/0_real/ICML_2022_16171_On the Finite-Time Performance of the Knowledge Gradient Alg.png,AcademicPosters,0,093d175c58149aca236caf0a534b9959286419004ebd2f2961e2ec006b147c06
DVP_410_094c3c75b377,Data/AcademicPosters/0_real/ICML_2023_24360_Target-based Surrogates for Stochastic Optimization.png,AcademicPosters,0,094c3c75b377409756b2e82943ca3d399b1b069596d8b8d205e4bc279967ffd0
DVP_411_094dfc13302c,Data/AcademicPosters/1_fake/academic_poster_0198.png,AcademicPosters,1,094dfc13302cb98831f70f20904fab8fe974f958d1b77ebef5519a8defd7e953
DVP_412_09531beef8fb,Data/Tables/0_real/PMC4506362_table_1.jpg,Tables,0,09531beef8fb766c6a03117641a7031d55b9935e58dc85989ff60366f6793f2a
DVP_413_09572fccb482,Data/CommercialPosters/1_fake/commercial_poster_0958.png,CommercialPosters,1,09572fccb4825badcf5b6a89a73110f5afe3d685155101cad630da1068a82e6e
DVP_414_095d86225e40,Data/CommercialPosters/1_fake/commercial_poster_0590.png,CommercialPosters,1,095d86225e4079c6604af4c1e82315643b835e4876af010e5b6cc167c8269e16
DVP_415_0961007bdcba,Data/CommercialPosters/1_fake/commercial_poster_0987.png,CommercialPosters,1,0961007bdcbae7de74994a829edaf34df44563acdb6e16cc9ac39923840aabb3
DVP_416_096b5a876238,Data/CommercialPosters/0_real/5e317aaf9fea0cc374372ea1_preview.jpg,CommercialPosters,0,096b5a876238c50cdeb9fb05b7e7af45f130136a3a6f2437cadcf2e48dfc186f
DVP_417_096d2ae396fe,Data/Receipts/1_fake/receipt_0779.png,Receipts,1,096d2ae396fe34893d291654ab18944abbf719a8e2c2fa6f410eeade0dde6f84
DVP_418_097299734482,Data/UIScreenshots/0_real/32214.jpg,UIScreenshots,0,0972997344824b3c97970a47bbbefb7ccde949a09cf0c42d0079523ab7fdbc95
DVP_419_097a5f6cbe89,Data/InfographicCharts/0_real/00016541.jpeg,InfographicCharts,0,097a5f6cbe89682e062f884337d7a229d30986f4cf3fa9a6323b6d460305f858
DVP_420_097f671d1491,Data/AcademicPosters/1_fake/academic_poster_0467.png,AcademicPosters,1,097f671d1491ca261ccd1822027fc8f6f82d8b0064f520f52aa9030f8616f9e8
DVP_421_09874ff2b050,Data/CommercialPosters/1_fake/commercial_poster_0649.png,CommercialPosters,1,09874ff2b050b228dd90d377688e63bf36998f6fcfae8f9c914e550cecae9ab2
DVP_422_09878aa1c689,Data/AcademicPosters/0_real/NeurIPS_2022_53594_Quantum Algorithms for Sampling Log-Concave Distributions an.png,AcademicPosters,0,09878aa1c689e01f5d6c11ab1495ca9fad98e41d4b4b559d51d06ace8af448ed
DVP_423_098d896b0629,Data/UIScreenshots/1_fake/ui_0590.png,UIScreenshots,1,098d896b06296e18db4657b0a2b8e8c3287b4e870d1f6592b3d10949157ffdff
DVP_424_098d92349b99,Data/UIScreenshots/0_real/38410.jpg,UIScreenshots,0,098d92349b996474c30159564633d90aa2927488da74b3f21345be5f2ad3e120
DVP_425_09940b5d09b5,Data/AcademicPosters/0_real/ICML_2024_35052_DoRA_ Weight-Decomposed Low-Rank Adaptation.png,AcademicPosters,0,09940b5d09b52379ef7dc5f2682d20c1ac299cd0a5fc176da0f52c40ccf8ec30
DVP_426_0996fb0186cc,Data/InfographicCharts/1_fake/infographic_chart_0395.png,InfographicCharts,1,0996fb0186cc5b35d508cd40c485d035092d4cae6264bfa34b4a9195eecd7928
DVP_427_0999400278d0,Data/AcademicPosters/0_real/ICLR_2023_13475_Widespread increases in wildfire risk to forest carbon offse.png,AcademicPosters,0,0999400278d0089ee36d525248e47a3e2a463e387e4aef57758eed907c6d98a7
DVP_428_099c390a19b1,Data/Tables/1_fake/table_0471.png,Tables,1,099c390a19b1633e5d947b84b3c04d2e446ee6f896fb063738a36c3af083aa20
DVP_429_09a373bf6892,Data/UIScreenshots/0_real/228.jpg,UIScreenshots,0,09a373bf6892cf75e4ab727dc330ed91b6f0777073589bd7c7992204cb8521e3
DVP_430_09b56a4a580e,Data/InfographicCharts/0_real/00057135.jpg,InfographicCharts,0,09b56a4a580ef44c2eab5e323baf76cc4b875b14a0f2864ac46591a1094c83e8
DVP_431_09c41522f3ba,Data/CommercialPosters/1_fake/commercial_poster_0447.png,CommercialPosters,1,09c41522f3ba7269e970b7b6d62a6ab357b27481bb83cc3895c17cc0a11955fb
DVP_432_09c519a7a772,Data/Tables/1_fake/table_0544.png,Tables,1,09c519a7a772aea24ea1cab963c1edfabc563838f6e26e36b4f301d99ebe147a
DVP_433_09c6571c87b0,Data/AcademicPosters/0_real/ICML_2023_25251_Patch-level Contrastive Learning via Positional Query for Vi.png,AcademicPosters,0,09c6571c87b0a9c310d2fd3a5b28840ebd5f2b50eda883df53234fd7d9ecba80
DVP_434_09c8e2199746,Data/AcademicPosters/0_real/NeurIPS_2023_79000_DPZero_ Dimension-Independent and Differentially Private Zer.png,AcademicPosters,0,09c8e2199746a1b15f89a53d010f430efb674cd9fd2bd4b41bc87f5ac382e629
DVP_435_09c9cd245e0f,Data/AcademicPosters/1_fake/academic_poster_0080.png,AcademicPosters,1,09c9cd245e0f4573ee5957a8b1fbcfa75bc97270737ca1ac27731bb9a5650c27
DVP_436_09d109c1c88e,Data/Tables/1_fake/table_0685.png,Tables,1,09d109c1c88e8c1c298d87f4042b929db65796eb01062a7a9bddcb9a5a5a553f
DVP_437_09d3c7f188b6,Data/CommercialPosters/0_real/5e25540b9fea0cc374510bd5_preview.jpg,CommercialPosters,0,09d3c7f188b6c34e799d706678fa85b65df86cd74b1dba98be8fa5096654d06d
DVP_438_09d4c45d9f86,Data/Receipts/0_real/X51005255805.jpg,Receipts,0,09d4c45d9f86602de559c2ab1b29dd0893f35c5d5085415555955025d677e752
DVP_439_09da3c093f0c,Data/UIScreenshots/0_real/32936.jpg,UIScreenshots,0,09da3c093f0caac0216f9c367a8d44004fa44b54653d15ead48899617c67e8d8
DVP_440_09dd80be3307,Data/Tables/1_fake/table_0492.png,Tables,1,09dd80be3307c3e323b08b4be2856b57d3a9d97a77b8223c38da2acf2fde63b9
DVP_441_09e69ca7e8a4,Data/InfographicCharts/1_fake/infographic_chart_0277.png,InfographicCharts,1,09e69ca7e8a4f3755d96f92abc083daa8305a5658b2b69d5678fe3b276e03c4d
DVP_442_09ecd4810526,Data/CommercialPosters/0_real/5f560883a637ee11e31317e1_preview.jpg,CommercialPosters,0,09ecd4810526890bce179bcbc33dbb80bf13626fa9bc8706ae30a69b71d4d747
DVP_443_0a031680e02e,Data/Tables/0_real/PMC3128849_table_0.jpg,Tables,0,0a031680e02ebf0eb31a56ee4ea890ce5fba612ddbdac462b8f93d401610b6a9
DVP_444_0a082498dc33,Data/CommercialPosters/1_fake/commercial_poster_0846.png,CommercialPosters,1,0a082498dc330261e3d74bedda423f339744a9b830378de97d9ea17890a6d934
DVP_445_0a1183b1adc0,Data/AcademicPosters/0_real/ICML_2023_25086_Enabling First-Order Gradient-Based Learning for Equilibrium.png,AcademicPosters,0,0a1183b1adc0134bc11303487d9beda65220d1b310593f14b66fc3be82fc61f9
DVP_446_0a11d42a2c68,Data/Receipts/1_fake/receipt_0986.png,Receipts,1,0a11d42a2c68de11c4d13e17d7eee68379966c671d1af4812d4d216165f5cff5
DVP_447_0a12341e06e8,Data/InfographicCharts/1_fake/infographic_chart_0162.png,InfographicCharts,1,0a12341e06e883a5d7339ad68ce574dc44934568af1addd2ea74c7aeffcdc2ed
